SubscriberKey,Event,Domain,Timestamp,JobID
dcurtis@example.org,click,example.org,2024-04-24 08:26:45.303431,701968
dcurtis@example.org,unsub,example.org,2024-04-24 08:26:45.303431,442411
debbie58@example.org,unsub,example.org,2024-04-11 09:30:02.649148,943918
debbie81@example.org,unsub,example.org,2024-04-18 22:46:17.383206,964505
debramendez@example.org,unsub,example.org,2024-04-09 22:42:19.355927,943918
dennis42@example.net,sent,example.net,2024-04-15 22:43:15.488882,735189
dennis42@example.net,unsub,example.net,2024-04-15 22:43:15.488882,243237
dennisadams@example.com,sent,example.com,2024-04-01 13:57:47.331205,736652
dennisadams@example.com,unsub,example.com,2024-04-01 13:57:47.331205,964505
dennisadams@example.com,sent,example.com,2024-04-06 07:05:36.872158,701968
dennisadams@example.com,sent,example.com,2024-04-26 08:30:50.641312,735189
dennisadams@example.com,sent,example.com,2024-04-26 18:44:10.331686,577041
dennishoward@example.org,open,example.org,2024-04-02 01:48:09.694468,736652
dennishoward@example.org,click,example.org,2024-04-02 01:54:59.694468,442411
dennishoward@example.org,unsub,example.org,2024-04-02 01:54:59.694468,701968
derek81@example.net,unsub,example.net,2024-04-24 03:11:42.572939,688897
diane78@example.org,unsub,example.org,2024-04-10 02:50:40.838512,334812
dianewallace@example.org,sent,example.org,2024-04-05 00:40:53.891511,436466
dianewallace@example.org,open,example.org,2024-04-05 00:53:53.891511,411052
dianewallace@example.org,click,example.org,2024-04-05 00:55:56.891511,577041
dianewallace@example.org,open,example.org,2024-04-05 01:51:56.891511,943918
dianewallace@example.org,unsub,example.org,2024-04-05 01:51:56.891511,243237
dianewallace@example.org,click,example.org,2024-04-17 10:30:56.382283,785129
dillon57@example.org,sent,example.org,2024-04-11 09:40:12.488293,736652
dillon57@example.org,sent,example.org,2024-04-18 19:01:50.147022,243237
dillon57@example.org,open,example.org,2024-04-18 19:40:50.147022,334812
dillon57@example.org,click,example.org,2024-04-18 19:49:50.147022,355427
dillon57@example.org,open,example.org,2024-04-18 20:32:50.147022,943918
dillon57@example.org,unsub,example.org,2024-04-18 20:32:50.147022,411052
dillon57@example.org,sent,example.org,2024-04-20 08:48:32.412712,243237
dillon57@example.org,open,example.org,2024-04-20 09:44:32.412712,334812
djackson@example.com,click,example.com,2024-04-24 22:09:22.276751,736652
djackson@example.com,unsub,example.com,2024-04-24 22:09:22.276751,355427
dleonard@example.org,sent,example.org,2024-04-01 15:35:23.507630,701968
dleonard@example.org,unsub,example.org,2024-04-01 15:35:23.507630,735189
donnamunoz@example.net,unsub,example.net,2024-04-14 18:33:33.623794,855010
douglas00@example.org,click,example.org,2024-04-12 07:13:36.949353,701968
douglas00@example.org,sent,example.org,2024-04-27 21:14:12.740849,243237
douglas00@example.org,unsub,example.org,2024-04-27 21:14:12.740849,412782
douglas60@example.org,unsub,example.org,2024-04-29 06:32:44.668688,730458
douglasbarnett@example.net,unsub,example.net,2024-04-10 14:15:58.029843,577041
drewcharles@example.com,open,example.com,2024-04-04 06:20:08.064057,735189
drewcharles@example.com,open,example.com,2024-04-04 06:33:08.064057,855010
drewcharles@example.com,open,example.com,2024-04-04 07:21:08.064057,769322
drewcharles@example.com,open,example.com,2024-04-04 07:52:08.064057,769322
drewcharles@example.com,click,example.com,2024-04-04 07:53:40.064057,436466
drewcharles@example.com,sent,example.com,2024-04-22 19:26:43.651952,412782
drewcharles@example.com,unsub,example.com,2024-04-22 19:26:43.651952,735189
dsantos@example.com,open,example.com,2024-04-05 08:10:46.854343,411052
dsantos@example.com,click,example.com,2024-04-05 08:12:26.854343,855010
dsantos@example.com,open,example.com,2024-04-05 08:41:26.854343,577041
dsantos@example.com,open,example.com,2024-04-05 08:55:26.854343,964505
dsantos@example.com,open,example.com,2024-04-05 09:30:26.854343,701968
dsantos@example.com,sent,example.com,2024-04-15 09:58:12.313858,442411
dsantos@example.com,click,example.com,2024-04-15 10:06:43.313858,442411
dsantos@example.com,unsub,example.com,2024-04-15 10:06:43.313858,243237
dsims@example.com,click,example.com,2024-04-09 05:21:13.695667,730458
dsims@example.com,open,example.com,2024-04-09 06:06:13.695667,442411
dsims@example.com,open,example.com,2024-04-09 06:15:13.695667,736652
dsims@example.com,sent,example.com,2024-04-23 16:23:00.984876,769322
dsims@example.com,unsub,example.com,2024-04-23 16:23:00.984876,785129
dthomas@example.com,sent,example.com,2024-04-16 20:14:28.316612,217868
dthomas@example.com,unsub,example.com,2024-04-16 20:14:28.316612,217868
dthomas@example.com,sent,example.com,2024-04-26 03:54:33.074375,943918
duanewiley@example.net,unsub,example.net,2024-04-16 15:27:24.334428,355427
duncankyle@example.com,unsub,example.com,2024-04-02 17:46:17.218720,243237
duncanrobert@example.net,sent,example.net,2024-04-10 13:55:58.048274,411052
duncanrobert@example.net,open,example.net,2024-04-10 14:13:58.048274,701968
duncanrobert@example.net,open,example.net,2024-04-10 14:51:58.048274,412782
duncanrobert@example.net,open,example.net,2024-04-10 14:57:58.048274,243237
duncanrobert@example.net,unsub,example.net,2024-04-10 14:57:58.048274,964505
duncanrobert@example.net,sent,example.net,2024-04-14 06:50:24.124666,769322
dustingibbs@example.net,open,example.net,2024-04-11 18:32:18.721416,411052
dustingibbs@example.net,click,example.net,2024-04-11 18:40:11.721416,411052
dustingibbs@example.net,unsub,example.net,2024-04-11 18:40:11.721416,795586
dvega@example.org,sent,example.org,2024-04-05 05:01:14.646352,436466
dvega@example.org,sent,example.org,2024-04-07 10:03:12.439639,355427
dvega@example.org,sent,example.org,2024-04-16 13:13:56.614566,736652
dvega@example.org,sent,example.org,2024-04-20 10:42:27.375839,735189
dvega@example.org,unsub,example.org,2024-04-20 10:42:27.375839,442411
eallison@example.com,sent,example.com,2024-04-01 13:15:38.119316,964505
eallison@example.com,click,example.com,2024-04-01 13:23:12.119316,442411
eallison@example.com,open,example.com,2024-04-07 09:41:10.745168,334812
eallison@example.com,open,example.com,2024-04-07 09:53:10.745168,688897
eallison@example.com,sent,example.com,2024-04-08 21:53:20.349428,243237
eallison@example.com,unsub,example.com,2024-04-08 21:53:20.349428,442411
eallison@example.com,sent,example.com,2024-04-18 21:04:53.700959,785129
eallison@example.com,click,example.com,2024-04-18 21:13:17.700959,855010
eallison@example.com,sent,example.com,2024-04-19 13:27:16.686152,411052
eallison@example.com,click,example.com,2024-04-19 13:33:30.686152,442411
eallison@example.com,sent,example.com,2024-04-20 06:08:59.368085,701968
eallison@example.com,open,example.com,2024-04-20 06:48:59.368085,243237
eallison@example.com,click,example.com,2024-04-20 06:53:09.368085,855010
eallison@example.com,open,example.com,2024-04-20 06:58:09.368085,795586
eallison@example.com,click,example.com,2024-04-20 06:59:29.368085,769322
eallison@example.com,sent,example.com,2024-04-24 07:07:09.146858,411052
eallison@example.com,sent,example.com,2024-04-28 21:06:17.028396,436466
ecopeland@example.com,open,example.com,2024-04-17 07:07:04.482815,855010
ecopeland@example.com,unsub,example.com,2024-04-17 07:07:04.482815,730458
eddieglover@example.com,sent,example.com,2024-04-12 21:09:49.816511,855010
eddieglover@example.com,unsub,example.com,2024-04-12 21:09:49.816511,785129
edward26@example.org,open,example.org,2024-04-05 16:21:15.483259,943918
edward26@example.org,open,example.org,2024-04-05 16:40:15.483259,795586
edward26@example.org,unsub,example.org,2024-04-05 16:40:15.483259,217868
edwardhunter@example.net,open,example.net,2024-04-01 10:14:02.707533,735189
edwardhunter@example.net,sent,example.net,2024-04-14 06:04:35.443077,577041
edwardhunter@example.net,unsub,example.net,2024-04-14 06:04:35.443077,736652
efitzgerald@example.net,unsub,example.net,2024-04-15 16:18:22.653911,701968
egill@example.org,unsub,example.org,2024-04-21 01:14:36.768410,355427
egutierrez@example.com,open,example.com,2024-04-14 12:29:25.614258,943918
egutierrez@example.com,click,example.com,2024-04-14 12:38:13.614258,795586
egutierrez@example.com,click,example.com,2024-04-14 12:40:52.614258,736652
egutierrez@example.com,click,example.com,2024-04-14 12:45:54.614258,943918
egutierrez@example.com,open,example.com,2024-04-14 13:23:54.614258,436466
egutierrez@example.com,click,example.com,2024-04-14 13:27:36.614258,735189
egutierrez@example.com,open,example.com,2024-04-14 13:42:36.614258,436466
egutierrez@example.com,sent,example.com,2024-04-23 19:30:01.430046,769322
egutierrez@example.com,click,example.com,2024-04-23 19:37:30.430046,964505
egutierrez@example.com,unsub,example.com,2024-04-23 19:37:30.430046,735189
ehartman@example.org,sent,example.org,2024-04-01 13:05:28.008176,243237
ehartman@example.org,sent,example.org,2024-04-12 18:48:42.878394,436466
ehartman@example.org,sent,example.org,2024-04-22 05:30:31.239763,442411
ehartman@example.org,open,example.org,2024-04-22 05:32:31.239763,411052
ehartman@example.org,click,example.org,2024-04-22 05:33:26.239763,964505
ehartman@example.org,click,example.org,2024-04-22 05:37:16.239763,436466
ehartman@example.org,unsub,example.org,2024-04-22 05:37:16.239763,701968
ehartman@example.org,click,example.org,2024-04-25 09:01:36.772761,855010
eileensanchez@example.net,unsub,example.net,2024-04-18 05:16:02.412615,411052
ekrause@example.org,sent,example.org,2024-04-09 11:40:16.838349,334812
ekrause@example.org,click,example.org,2024-04-10 06:51:04.007414,964505
ekrause@example.org,sent,example.org,2024-04-26 07:52:06.397418,943918
ekrause@example.org,sent,example.org,2024-04-28 22:29:05.441663,411052
ekrause@example.org,open,example.org,2024-04-28 23:29:05.441663,411052
ekrause@example.org,unsub,example.org,2024-04-28 23:29:05.441663,964505
elizabeth00@example.org,click,example.org,2024-04-20 21:08:50.357435,769322
elizabeth00@example.org,unsub,example.org,2024-04-20 21:08:50.357435,355427
elizabeth20@example.net,sent,example.net,2024-04-01 20:30:53.341917,688897
elizabeth20@example.net,sent,example.net,2024-04-06 01:19:48.404585,411052
elizabeth20@example.net,click,example.net,2024-04-06 01:25:23.404585,769322
elizabeth20@example.net,sent,example.net,2024-04-12 14:27:30.805067,411052
elizabeth20@example.net,open,example.net,2024-04-12 14:43:30.805067,411052
elizabeth20@example.net,unsub,example.net,2024-04-12 14:43:30.805067,412782
elizabeth20@example.net,sent,example.net,2024-04-15 06:52:05.610696,855010
elizabeth20@example.net,sent,example.net,2024-04-20 13:45:49.003890,355427
elizabeth20@example.net,sent,example.net,2024-04-26 09:11:10.053473,735189
elizabeth92@example.com,sent,example.com,2024-04-17 18:35:00.152497,701968
elizabeth92@example.com,unsub,example.com,2024-04-17 18:35:00.152497,688897
elizabeth92@example.com,click,example.com,2024-04-24 08:32:57.150071,943918
elizabeth92@example.com,open,example.com,2024-04-24 09:02:57.150071,701968
elizabethmcdaniel@example.com,sent,example.com,2024-04-03 09:14:35.147112,436466
elizabethmcdaniel@example.com,click,example.com,2024-04-03 09:15:58.147112,964505
elizabethmcdaniel@example.com,sent,example.com,2024-04-03 18:24:13.269796,355427
elizabethmcdaniel@example.com,open,example.com,2024-04-12 09:47:05.536219,943918
elizabethmcdaniel@example.com,sent,example.com,2024-04-22 01:23:43.429548,412782
elizabethmcdaniel@example.com,sent,example.com,2024-04-24 09:17:56.766452,688897
elizabethmcdaniel@example.com,sent,example.com,2024-04-28 19:15:04.695181,855010
elizabethmcdaniel@example.com,open,example.com,2024-04-28 20:02:04.695181,735189
elizabethmcdaniel@example.com,open,example.com,2024-04-28 20:17:04.695181,688897
elizabethmcdaniel@example.com,click,example.com,2024-04-28 20:24:19.695181,577041
elizabethmcdaniel@example.com,unsub,example.com,2024-04-28 20:24:19.695181,217868
ellisglen@example.com,open,example.com,2024-04-10 03:30:38.270533,769322
ellisglen@example.com,open,example.com,2024-04-10 04:30:38.270533,334812
ellisglen@example.com,unsub,example.com,2024-04-10 04:30:38.270533,334812
elloyd@example.org,sent,example.org,2024-04-19 08:03:56.112813,412782
elloyd@example.org,open,example.org,2024-04-19 08:13:56.112813,577041
elloyd@example.org,click,example.org,2024-04-19 08:14:39.112813,412782
elloyd@example.org,unsub,example.org,2024-04-19 08:14:39.112813,412782
emily36@example.net,unsub,example.net,2024-04-09 20:22:37.449541,730458
emily46@example.com,sent,example.com,2024-04-18 09:16:00.423332,795586
emily46@example.com,click,example.com,2024-04-18 09:18:30.423332,411052
emily46@example.com,open,example.com,2024-04-18 10:11:30.423332,943918
emily46@example.com,unsub,example.com,2024-04-18 10:11:30.423332,736652
emily47@example.com,sent,example.com,2024-04-01 13:25:28.406023,964505
emily47@example.com,unsub,example.com,2024-04-01 13:25:28.406023,355427
emily47@example.com,open,example.com,2024-04-11 23:43:39.256203,217868
emily47@example.com,click,example.com,2024-04-11 23:50:10.256203,785129
emily47@example.com,click,example.com,2024-04-11 23:54:28.256203,701968
emily47@example.com,click,example.com,2024-04-12 00:03:26.256203,701968
emily47@example.com,open,example.com,2024-04-12 00:19:26.256203,785129
emily47@example.com,click,example.com,2024-04-12 00:29:22.256203,442411
emily47@example.com,open,example.com,2024-04-12 01:01:22.256203,436466
enelson@example.com,unsub,example.com,2024-04-19 05:03:33.452390,334812
eric22@example.com,unsub,example.com,2024-04-12 00:54:03.604472,355427
eric47@example.com,unsub,example.com,2024-04-07 03:14:30.543145,943918
erica77@example.net,open,example.net,2024-04-23 04:42:12.743227,785129
erica77@example.net,unsub,example.net,2024-04-23 04:42:12.743227,769322
erica89@example.net,click,example.net,2024-04-02 09:37:58.879761,785129
erica89@example.net,click,example.net,2024-04-02 09:38:36.879761,769322
erica89@example.net,unsub,example.net,2024-04-02 09:38:36.879761,334812
erictorres@example.org,open,example.org,2024-04-01 04:20:05.242840,736652
erictorres@example.org,click,example.org,2024-04-01 04:21:48.242840,735189
erictorres@example.org,unsub,example.org,2024-04-01 04:21:48.242840,217868
erik87@example.com,open,example.com,2024-04-09 21:16:08.494235,964505
erik87@example.com,sent,example.com,2024-04-20 08:30:59.645530,577041
erik87@example.com,open,example.com,2024-04-20 08:34:59.645530,436466
erik87@example.com,sent,example.com,2024-04-20 23:18:21.158105,730458
erik87@example.com,unsub,example.com,2024-04-20 23:18:21.158105,436466
erik87@example.com,sent,example.com,2024-04-28 05:52:46.140064,355427
erik87@example.com,open,example.com,2024-04-28 06:48:46.140064,442411
erik87@example.com,click,example.com,2024-04-28 06:52:03.140064,577041
eriksmith@example.com,click,example.com,2024-04-18 18:29:20.334792,769322
eriksmith@example.com,open,example.com,2024-04-18 19:29:20.334792,217868
eriksmith@example.com,open,example.com,2024-04-18 19:45:20.334792,736652
eriksmith@example.com,unsub,example.com,2024-04-18 19:45:20.334792,412782
estradarobin@example.com,unsub,example.com,2024-04-25 10:00:03.659470,735189
evanross@example.net,sent,example.net,2024-04-02 15:00:53.834829,785129
evanross@example.net,sent,example.net,2024-04-04 15:48:17.497610,855010
evanross@example.net,sent,example.net,2024-04-07 21:43:12.504714,243237
evanross@example.net,open,example.net,2024-04-14 01:48:10.738725,334812
evanross@example.net,sent,example.net,2024-04-16 06:25:18.723959,411052
evanross@example.net,click,example.net,2024-04-16 06:30:42.723959,730458
evanross@example.net,click,example.net,2024-04-16 06:38:46.723959,688897
evanross@example.net,click,example.net,2024-04-16 06:42:20.723959,688897
evanross@example.net,click,example.net,2024-04-16 06:45:34.723959,577041
evanross@example.net,open,example.net,2024-04-16 07:41:34.723959,217868
evanross@example.net,open,example.net,2024-04-16 08:18:34.723959,412782
evanross@example.net,sent,example.net,2024-04-22 09:22:29.732516,688897
evanross@example.net,sent,example.net,2024-04-25 11:32:58.269838,412782
evanross@example.net,unsub,example.net,2024-04-25 11:32:58.269838,795586
ewatkins@example.com,unsub,example.com,2024-04-04 18:31:08.578734,964505
ewhite@example.net,unsub,example.net,2024-04-23 09:26:47.969246,688897
fblevins@example.org,sent,example.org,2024-04-08 03:19:16.956621,577041
fblevins@example.org,sent,example.org,2024-04-10 07:54:32.527161,411052
fblevins@example.org,sent,example.org,2024-04-10 17:47:15.626409,730458
fblevins@example.org,sent,example.org,2024-04-11 23:27:47.237779,411052
fblevins@example.org,open,example.org,2024-04-12 00:24:47.237779,243237
fblevins@example.org,click,example.org,2024-04-12 00:26:17.237779,436466
fblevins@example.org,sent,example.org,2024-04-14 02:33:09.668213,688897
fblevins@example.org,sent,example.org,2024-04-20 17:28:26.886206,334812
fblevins@example.org,open,example.org,2024-04-20 18:08:26.886206,688897
fblevins@example.org,sent,example.org,2024-04-21 12:46:21.688456,412782
fblevins@example.org,click,example.org,2024-04-21 12:46:23.688456,577041
fblevins@example.org,open,example.org,2024-04-21 12:56:23.688456,442411
fblevins@example.org,unsub,example.org,2024-04-21 12:56:23.688456,769322
fday@example.net,open,example.net,2024-04-01 10:10:36.680856,736652
fday@example.net,sent,example.net,2024-04-27 20:32:34.084183,688897
fday@example.net,open,example.net,2024-04-27 21:11:34.084183,355427
fday@example.net,unsub,example.net,2024-04-27 21:11:34.084183,243237
fernandezmichael@example.org,sent,example.org,2024-04-05 13:59:58.379441,412782
fernandezmichael@example.org,click,example.org,2024-04-05 14:06:19.379441,769322
fernandezmichael@example.org,open,example.org,2024-04-05 14:30:19.379441,701968
fernandezmichael@example.org,unsub,example.org,2024-04-05 14:30:19.379441,769322
fernandezmichael@example.org,sent,example.org,2024-04-19 23:35:08.981290,243237
fernandezmichael@example.org,click,example.org,2024-04-19 23:43:45.981290,355427
fernandezpatrick@example.org,unsub,example.org,2024-04-17 18:31:55.005736,964505
fernandezrachael@example.org,click,example.org,2024-04-22 16:46:51.409355,795586
fernandezrachael@example.org,unsub,example.org,2024-04-22 16:46:51.409355,736652
fevans@example.com,click,example.com,2024-04-21 17:42:41.431630,736652
fevans@example.com,sent,example.com,2024-04-23 02:37:55.918709,730458
fevans@example.com,click,example.com,2024-04-23 02:46:10.918709,442411
fevans@example.com,open,example.com,2024-04-23 03:23:10.918709,736652
fevans@example.com,click,example.com,2024-04-23 03:24:23.918709,442411
fevans@example.com,unsub,example.com,2024-04-23 03:24:23.918709,688897
fhenderson@example.org,sent,example.org,2024-04-04 02:11:33.155849,442411
fhenderson@example.org,click,example.org,2024-04-04 02:15:52.155849,688897
fhenderson@example.org,click,example.org,2024-04-04 02:24:27.155849,964505
fhenderson@example.org,click,example.org,2024-04-04 02:30:44.155849,355427
fhenderson@example.org,sent,example.org,2024-04-23 04:55:52.442323,355427
fhenderson@example.org,sent,example.org,2024-04-29 03:13:02.925893,964505
fhenderson@example.org,unsub,example.org,2024-04-29 03:13:02.925893,355427
fjennings@example.net,sent,example.net,2024-04-17 13:46:01.208798,769322
fjennings@example.net,click,example.net,2024-04-17 13:51:31.208798,735189
fjennings@example.net,open,example.net,2024-04-17 14:42:31.208798,795586
fjennings@example.net,click,example.net,2024-04-17 14:45:55.208798,855010
fjennings@example.net,open,example.net,2024-04-17 15:21:55.208798,442411
fjennings@example.net,unsub,example.net,2024-04-17 15:21:55.208798,701968
flarsen@example.net,open,example.net,2024-04-22 09:24:34.384461,785129
flarsen@example.net,unsub,example.net,2024-04-22 09:24:34.384461,217868
floydwilliam@example.net,click,example.net,2024-04-21 00:14:12.662183,769322
floydwilliam@example.net,unsub,example.net,2024-04-21 00:14:12.662183,334812
flynnmatthew@example.org,sent,example.org,2024-04-13 22:03:45.787893,217868
flynnmatthew@example.org,click,example.org,2024-04-13 22:10:30.787893,355427
flynnmatthew@example.org,unsub,example.org,2024-04-13 22:10:30.787893,577041
flynnmatthew@example.org,click,example.org,2024-04-23 23:32:24.131284,855010
flynnmatthew@example.org,click,example.org,2024-04-23 23:39:41.131284,411052
flynnmatthew@example.org,click,example.org,2024-04-23 23:40:55.131284,701968
fmccormick@example.net,sent,example.net,2024-04-03 13:12:04.869684,334812
fmccormick@example.net,open,example.net,2024-04-03 13:53:04.869684,442411
fmccormick@example.net,unsub,example.net,2024-04-03 13:53:04.869684,243237
fmccormick@example.net,sent,example.net,2024-04-20 21:20:59.840884,736652
fmccormick@example.net,open,example.net,2024-04-20 21:22:59.840884,334812
fmccormick@example.net,click,example.net,2024-04-20 21:25:40.840884,688897
fowlercheryl@example.com,open,example.com,2024-04-03 20:55:26.260311,795586
fowlercheryl@example.com,open,example.com,2024-04-03 21:18:26.260311,412782
fowlercheryl@example.com,unsub,example.com,2024-04-03 21:18:26.260311,735189
fowlerheidi@example.org,open,example.org,2024-04-15 06:57:47.309613,411052
fowlerheidi@example.org,sent,example.org,2024-04-23 21:20:25.226633,243237
fowlerheidi@example.org,click,example.org,2024-04-23 21:27:32.226633,769322
fowlerheidi@example.org,unsub,example.org,2024-04-23 21:27:32.226633,785129
fparks@example.org,open,example.org,2024-04-13 04:24:51.348346,442411
fparks@example.org,open,example.org,2024-04-13 04:49:51.348346,964505
fparks@example.org,click,example.org,2024-04-13 04:50:42.348346,785129
fparks@example.org,click,example.org,2024-04-13 04:56:51.348346,411052
fparks@example.org,open,example.org,2024-04-13 05:15:51.348346,964505
fparks@example.org,open,example.org,2024-04-13 05:48:51.348346,701968
fparks@example.org,sent,example.org,2024-04-22 22:28:38.637882,577041
fparks@example.org,click,example.org,2024-04-22 22:37:58.637882,735189
fparks@example.org,unsub,example.org,2024-04-22 22:37:58.637882,577041
fpennington@example.com,unsub,example.com,2024-04-07 01:34:35.877265,411052
fperez@example.org,sent,example.org,2024-04-05 22:06:17.865125,243237
fperez@example.org,unsub,example.org,2024-04-05 22:06:17.865125,436466
fperez@example.org,click,example.org,2024-04-09 18:41:04.859929,355427
fperez@example.org,click,example.org,2024-04-09 18:47:49.859929,355427
fphillips@example.org,sent,example.org,2024-04-09 10:37:58.607707,243237
fphillips@example.org,open,example.org,2024-04-09 10:41:58.607707,795586
fphillips@example.org,click,example.org,2024-04-09 10:46:01.607707,442411
fphillips@example.org,click,example.org,2024-04-09 10:47:03.607707,688897
fphillips@example.org,sent,example.org,2024-04-13 05:14:36.644258,436466
fphillips@example.org,open,example.org,2024-04-13 05:39:36.644258,243237
fphillips@example.org,click,example.org,2024-04-13 05:48:39.644258,701968
fphillips@example.org,sent,example.org,2024-04-14 08:11:01.639627,736652
fphillips@example.org,click,example.org,2024-04-14 08:16:25.639627,943918
fphillips@example.org,click,example.org,2024-04-14 08:21:17.639627,334812
fphillips@example.org,unsub,example.org,2024-04-14 08:21:17.639627,688897
fphillips@example.org,open,example.org,2024-04-25 21:30:19.471295,736652
frankali@example.com,sent,example.com,2024-04-02 02:45:33.948234,411052
frankali@example.com,click,example.com,2024-04-02 02:50:31.948234,795586
frankali@example.com,sent,example.com,2024-04-29 13:16:50.780016,411052
frankali@example.com,unsub,example.com,2024-04-29 13:16:50.780016,688897
franklinjoshua@example.com,sent,example.com,2024-04-23 14:26:07.355155,217868
franklinjoshua@example.com,unsub,example.com,2024-04-23 14:26:07.355155,243237
franklinjoshua@example.com,sent,example.com,2024-04-26 06:48:03.574021,736652
franklinlaura@example.net,sent,example.net,2024-04-29 00:44:17.850789,442411
franklinlaura@example.net,unsub,example.net,2024-04-29 00:44:17.850789,688897
franklinstacey@example.net,click,example.net,2024-04-25 13:37:55.102168,736652
franklinstacey@example.net,click,example.net,2024-04-25 13:42:04.102168,736652
franklinstacey@example.net,unsub,example.net,2024-04-25 13:42:04.102168,577041
frankmicheal@example.com,click,example.com,2024-04-08 05:10:40.719042,217868
frankmicheal@example.com,unsub,example.com,2024-04-08 05:10:40.719042,411052
frobinson@example.com,sent,example.com,2024-04-23 18:04:51.971746,795586
frobinson@example.com,unsub,example.com,2024-04-23 18:04:51.971746,334812
frodriguez@example.net,sent,example.net,2024-04-03 05:09:51.183733,769322
frodriguez@example.net,click,example.net,2024-04-03 05:11:26.183733,334812
frodriguez@example.net,unsub,example.net,2024-04-03 05:11:26.183733,701968
frodriguez@example.net,sent,example.net,2024-04-05 07:01:03.417289,577041
frodriguez@example.net,click,example.net,2024-04-12 09:15:30.958224,736652
frodriguez@example.net,sent,example.net,2024-04-25 20:30:29.886231,688897
frodriguez@example.net,click,example.net,2024-04-25 20:40:23.886231,736652
gabriellareed@example.net,open,example.net,2024-04-05 13:41:18.109276,964505
gabriellareed@example.net,sent,example.net,2024-04-16 05:18:50.694524,701968
gabriellareed@example.net,click,example.net,2024-04-16 05:20:26.694524,730458
gabriellareed@example.net,click,example.net,2024-04-16 05:27:25.694524,442411
gabriellareed@example.net,click,example.net,2024-04-16 05:36:05.694524,442411
gabriellareed@example.net,click,example.net,2024-04-16 05:42:50.694524,855010
gabriellareed@example.net,unsub,example.net,2024-04-16 05:42:50.694524,442411
gallagherteresa@example.net,click,example.net,2024-04-02 16:42:40.231510,736652
gallagherteresa@example.net,sent,example.net,2024-04-06 05:36:24.554373,795586
gallagherteresa@example.net,click,example.net,2024-04-06 05:40:26.554373,577041
gallagherteresa@example.net,open,example.net,2024-04-06 06:05:26.554373,785129
gallagherteresa@example.net,click,example.net,2024-04-06 06:12:26.554373,355427
gallagherteresa@example.net,unsub,example.net,2024-04-06 06:12:26.554373,943918
garrettcourtney@example.org,sent,example.org,2024-04-04 07:37:51.112751,943918
garrettcourtney@example.org,open,example.org,2024-04-11 17:39:07.938231,442411
garrettcourtney@example.org,click,example.org,2024-04-11 17:49:05.938231,735189
garrettcourtney@example.org,sent,example.org,2024-04-19 01:56:23.112984,243237
garrettcourtney@example.org,open,example.org,2024-04-19 02:00:23.112984,688897
garrettcourtney@example.org,unsub,example.org,2024-04-19 02:00:23.112984,855010
garrettcourtney@example.org,sent,example.org,2024-04-24 02:07:05.647096,442411
garywhite@example.org,open,example.org,2024-04-03 15:19:16.217583,735189
garywhite@example.org,open,example.org,2024-04-03 15:32:16.217583,436466
garywhite@example.org,open,example.org,2024-04-03 16:23:16.217583,577041
garywhite@example.org,click,example.org,2024-04-03 16:25:03.217583,412782
garywhite@example.org,unsub,example.org,2024-04-03 16:25:03.217583,730458
georgemcdowell@example.com,sent,example.com,2024-04-10 14:44:32.881384,735189
georgemcdowell@example.com,open,example.com,2024-04-10 15:12:32.881384,964505
georgemcdowell@example.com,open,example.com,2024-04-10 16:00:32.881384,577041
georgemcdowell@example.com,sent,example.com,2024-04-15 17:07:23.008571,735189
georgemcdowell@example.com,open,example.com,2024-04-15 17:25:23.008571,730458
georgemcdowell@example.com,click,example.com,2024-04-15 17:27:41.008571,943918
georgemcdowell@example.com,sent,example.com,2024-04-21 02:31:52.869540,688897
georgemcdowell@example.com,unsub,example.com,2024-04-21 02:31:52.869540,701968
georgemcdowell@example.com,sent,example.com,2024-04-22 01:54:41.492921,769322
georgemcdowell@example.com,click,example.com,2024-04-22 09:38:19.713069,577041
georgemcdowell@example.com,click,example.com,2024-04-22 09:46:02.713069,795586
georgemcdowell@example.com,click,example.com,2024-04-22 09:55:15.713069,411052
georgemcdowell@example.com,open,example.com,2024-04-22 10:13:15.713069,243237
georgemcdowell@example.com,click,example.com,2024-04-22 10:22:39.713069,412782
georgemcdowell@example.com,click,example.com,2024-04-22 10:31:59.713069,243237
georgemedina@example.net,sent,example.net,2024-04-08 01:43:28.072901,688897
georgemedina@example.net,click,example.net,2024-04-08 01:51:48.072901,577041
georgemedina@example.net,sent,example.net,2024-04-08 20:27:43.839804,736652
georgemedina@example.net,unsub,example.net,2024-04-08 20:27:43.839804,735189
georgemedina@example.net,sent,example.net,2024-04-12 13:56:55.368640,411052
georgemedina@example.net,sent,example.net,2024-04-12 16:15:37.440463,943918
georgemedina@example.net,click,example.net,2024-04-12 16:16:52.440463,795586
georgemedina@example.net,open,example.net,2024-04-12 17:14:52.440463,701968
georgewelch@example.net,click,example.net,2024-04-25 06:40:08.939759,785129
georgewelch@example.net,unsub,example.net,2024-04-25 06:40:08.939759,442411
geraldramos@example.net,click,example.net,2024-04-01 02:38:50.421412,355427
geraldramos@example.net,unsub,example.net,2024-04-01 02:38:50.421412,577041
ghall@example.org,sent,example.org,2024-04-04 15:27:40.626302,243237
ghall@example.org,unsub,example.org,2024-04-04 15:27:40.626302,964505
ghall@example.org,sent,example.org,2024-04-27 22:55:26.727348,736652
